time,spot_price,inter_gen,demand,period
2020-07-28 14:00:00,47.48,59.13,5344,29
2020-07-28 14:30:00,41.22,70.2,5308,30
2020-07-28 15:00:00,45.76,49.32,5314,31
2020-07-28 15:30:00,47.9,41.31,5384,32
2020-07-28 16:00:00,71.15,34.69,5580,33
2020-07-28 16:30:00,69.33,24.54,5844,34
2020-07-28 17:00:00,56.31,24.58,6169,35
2020-07-28 17:30:00,47.64,35.17,6504,36
2020-07-28 18:00:00,63.11,67.42,6912,37
2020-07-28 18:30:00,132.89,69.36,7004,38
2020-07-28 19:00:00,66.9,68.72,6931,39
2020-07-28 19:30:00,57.15,53.39,6725,40
2020-07-28 20:00:00,50.89,45.7,6566,41
2020-07-28 20:30:00,52.72,53.28,6346,42
2020-07-28 21:00:00,57.6,77.85,6181,43
2020-07-28 21:30:00,87.97,57.29,6000,44
2020-07-28 22:00:00,66.61,18.18,5760,45
2020-07-28 22:30:00,61.82,17.88,5530,46
2020-07-28 23:00:00,70.76,26.25,5345,47
2020-07-28 23:30:00,78.23,44.31,5455,48
2020-07-29 00:00:00,113.14,23.18,5424,1
2020-07-29 00:30:00,77.16,14.01,5247,2
2020-07-29 01:00:00,76.18,18.07,5090,3
2020-07-29 01:30:00,70.62,15.09,4927,4
2020-07-29 02:00:00,65.48,5.58,4745,5
2020-07-29 02:30:00,63.49,6.99,4647,6
2020-07-29 03:00:00,71.63,11.38,4514,7
2020-07-29 03:30:00,56.24,16.28,4444,8
2020-07-29 04:00:00,57.26,22.65,4412,9
2020-07-29 04:30:00,76.02,44.12,4385,10
2020-07-29 05:00:00,62.65,69.54,4446,11
2020-07-29 05:30:00,71.14,69.01,4618,12
2020-07-29 06:00:00,78.19,62.43,4845,13
2020-07-29 06:30:00,95.52,58.43,5263,14
2020-07-29 07:00:00,97.53,50.98,5645,15
2020-07-29 07:30:00,60.14,43.5,6034,16
2020-07-29 08:00:00,86.65,52.5,6373,17
2020-07-29 08:30:00,79.08,64.68,6614,18
2020-07-29 09:00:00,74.26,71.56,6645,19
2020-07-29 09:30:00,74.31,67.78,6567,20
2020-07-29 10:00:00,69.53,67.92,6362,21
2020-07-29 10:30:00,66.86,68.05,6167,22
2020-07-29 11:00:00,52.17,88.24,5947,23
2020-07-29 11:30:00,48.6,78.1,5739,24
2020-07-29 12:00:00,39.53,81.81,5578,25
2020-07-29 12:30:00,36.26,87.36,5290,26
2020-07-29 13:00:00,39.04,97.88,5111,27
2020-07-29 13:30:00,35.86,101.93,4982,28
2020-07-29 14:00:00,35.26,101.17,4944,29
2020-07-29 14:30:00,35.09,124.43,4905,30
2020-07-29 15:00:00,38.86,133.36,4930,31
2020-07-29 15:30:00,40.22,141.12,5024,32
2020-07-29 16:00:00,40.78,151.45,5188,33
2020-07-29 16:30:00,41.9,177.02,5429,34
2020-07-29 17:00:00,78.53,180.23,5807,35
2020-07-29 17:30:00,45.39,170.8,6222,36
2020-07-29 18:00:00,160.1,189.53,6688,37
2020-07-29 18:30:00,109.94,140.18,6926,38
2020-07-29 19:00:00,78.16,122.35,6867,39
2020-07-29 19:30:00,60.92,129.14,6639,40
2020-07-29 20:00:00,60.09,146.31,6480,41
2020-07-29 20:30:00,78.08,127.42,6323,42
2020-07-29 21:00:00,62.27,186.48,6126,43
2020-07-29 21:30:00,60.53,190.62,5966,44
2020-07-29 22:00:00,63.66,178.38,5744,45
2020-07-29 22:30:00,77.83,172.76,5516,46
2020-07-29 23:00:00,60.14,146.57,5362,47
2020-07-29 23:30:00,64.57,126.9,5423,48
2020-07-30 00:00:00,75.0,140.26,5411,1
2020-07-30 00:30:00,52.05,138.61,5012,2
2020-07-30 01:00:00,58.39,145.39,5083,3
2020-07-30 01:30:00,46.71,142.72,4949,4
2020-07-30 02:00:00,54.6,132.3,4796,5
2020-07-30 02:30:00,46.56,132.43,4631,6
2020-07-30 03:00:00,48.27,112.27,4512,7
2020-07-30 03:30:00,47.36,103.53,4463,8
2020-07-30 04:00:00,45.2,99.23,4438,9
2020-07-30 04:30:00,43.33,90.21,4421,10
2020-07-30 05:00:00,47.91,63.97,4471,11
2020-07-30 05:30:00,57.56,53.84,4647,12
2020-07-30 06:00:00,78.57,58.02,4830,13
2020-07-30 06:30:00,56.76,53.82,5273,14
2020-07-30 07:00:00,75.38,47.87,5675,15
2020-07-30 07:30:00,52.09,47.37,6034,16
2020-07-30 08:00:00,109.56,47.6,6436,17
2020-07-30 08:30:00,112.14,44.31,6549,18
2020-07-30 09:00:00,59.88,44.7,6552,19
2020-07-30 09:30:00,53.96,41.06,6440,20
2020-07-30 10:00:00,49.34,35.31,6142,21
2020-07-30 10:30:00,59.93,30.17,5829,22
2020-07-30 11:00:00,58.46,32.55,5586,23
2020-07-30 11:30:00,55.96,25.87,5360,24
2020-07-30 12:00:00,47.3,20.91,5228,25
2020-07-30 12:30:00,49.8,20.65,5152,26
2020-07-30 13:00:00,45.26,23.34,5095,27
2020-07-30 13:30:00,45.17,20.49,5080,28
2020-07-30 14:00:00,44.44,27.91,5079,29
2020-07-30 14:30:00,42.2,28.57,5016,30
2020-07-30 15:00:00,43.15,26.2,5068,31
2020-07-30 15:30:00,43.3,31.47,5142,32
2020-07-30 16:00:00,49.35,31.62,5307,33
2020-07-30 16:30:00,57.56,36.04,5580,34
2020-07-30 17:00:00,111.87,40.98,5932,35
2020-07-30 17:30:00,58.91,31.11,6333,36
2020-07-30 18:00:00,98.26,22.77,6858,37
2020-07-30 18:30:00,89.03,25.37,7131,38
2020-07-30 19:00:00,69.7,36.16,7114,39
2020-07-30 19:30:00,65.32,44.31,6978,40
2020-07-30 20:00:00,65.59,57.77,6820,41
2020-07-30 20:30:00,68.47,64.37,6694,42
2020-07-30 21:00:00,67.04,61.94,6530,43
2020-07-30 21:30:00,74.11,33.15,6307,44
2020-07-30 22:00:00,74.79,30.84,6111,45
2020-07-30 22:30:00,71.44,20.22,5812,46
2020-07-30 23:00:00,63.33,20.65,5583,47
2020-07-30 23:30:00,69.16,17.64,5651,48
2020-07-31 00:00:00,81.33,13.95,5634,1
2020-07-31 00:30:00,75.98,10.42,5431,2
2020-07-31 01:00:00,88.88,9.32,5232,3
2020-07-31 01:30:00,89.16,9.4,5086,4
2020-07-31 02:00:00,78.82,9.1,4902,5
2020-07-31 02:30:00,77.82,12.45,4748,6
2020-07-31 03:00:00,77.35,16.52,4647,7
2020-07-31 03:30:00,75.59,18.84,4592,8
2020-07-31 04:00:00,58.35,17.09,4499,9
2020-07-31 04:30:00,59.71,18.91,4547,10
2020-07-31 05:00:00,49.25,21.15,4606,11
2020-07-31 05:30:00,71.92,25.02,4813,12
2020-07-31 06:00:00,64.28,33.59,5052,13
2020-07-31 06:30:00,82.03,41.92,5516,14
2020-07-31 07:00:00,64.43,47.06,5958,15
2020-07-31 07:30:00,76.81,42.89,6307,16
2020-07-31 08:00:00,204.63,46.02,6709,17
2020-07-31 08:30:00,83.64,56.82,6862,18
2020-07-31 09:00:00,166.34,59.08,6875,19
2020-07-31 09:30:00,63.05,62.3,6711,20
2020-07-31 10:00:00,61.41,53.11,6343,21
2020-07-31 10:30:00,65.93,53.57,6001,22
2020-07-31 11:00:00,53.49,61.16,5674,23
2020-07-31 11:30:00,45.24,68.65,5401,24
2020-07-31 12:00:00,38.78,67.96,5201,25
2020-07-31 12:30:00,40.2,68.15,5018,26
2020-07-31 13:00:00,36.79,65.45,4876,27
2020-07-31 13:30:00,32.78,63.16,4836,28
2020-07-31 14:00:00,34.79,53.62,4783,29
2020-07-31 14:30:00,37.76,51.51,4834,30
2020-07-31 15:00:00,49.34,48.36,4928,31
2020-07-31 15:30:00,51.67,47.08,5045,32
2020-07-31 16:00:00,60.31,46.77,5228,33
2020-07-31 16:30:00,63.62,46.92,5487,34
2020-07-31 17:00:00,135.03,43.12,5822,35
2020-07-31 17:30:00,64.84,42.84,6191,36
2020-07-31 18:00:00,114.16,44.85,6642,37
2020-07-31 18:30:00,77.44,44.0,6880,38
2020-07-31 19:00:00,80.77,56.07,6827,39
2020-07-31 19:30:00,65.08,72.23,6639,40
2020-07-31 20:00:00,67.06,99.29,6457,41
2020-07-31 20:30:00,64.85,128.19,6254,42
2020-07-31 21:00:00,65.68,146.8,6145,43
2020-07-31 21:30:00,62.71,147.92,5959,44
2020-07-31 22:00:00,60.72,147.75,5837,45
2020-07-31 22:30:00,63.06,166.98,5605,46
2020-07-31 23:00:00,56.57,168.44,5447,47
2020-07-31 23:30:00,73.1,231.03,5542,48
2020-08-01 00:00:00,69.73,231.52,5466,1
2020-08-01 00:30:00,53.39,231.32,5322,2
2020-08-01 01:00:00,45.41,242.28,5115,3
2020-08-01 01:30:00,52.34,237.06,4978,4
2020-08-01 02:00:00,45.42,244.67,4782,5
2020-08-01 02:30:00,46.94,258.4,4627,6
2020-08-01 03:00:00,45.56,270.58,4476,7
2020-08-01 03:30:00,41.01,266.73,4406,8
2020-08-01 04:00:00,41.73,256.61,4354,9
2020-08-01 04:30:00,36.73,249.19,4348,10
2020-08-01 05:00:00,34.83,256.96,4334,11
2020-08-01 05:30:00,33.97,270.78,4406,12
2020-08-01 06:00:00,34.97,288.05,4460,13
2020-08-01 06:30:00,35.89,294.39,4625,14
2020-08-01 07:00:00,46.34,295.24,4805,15
2020-08-01 07:30:00,55.24,277.41,4897,16
2020-08-01 08:00:00,56.47,266.87,5107,17
2020-08-01 08:30:00,44.82,279.87,5284,18
2020-08-01 09:00:00,39.34,287.81,5301,19
2020-08-01 09:30:00,39.94,282.35,5307,20
2020-08-01 10:00:00,39.21,267.73,5166,21
2020-08-01 10:30:00,36.93,258.54,4928,22
2020-08-01 11:00:00,31.95,250.39,4665,23
2020-08-01 11:30:00,27.99,235.49,4386,24
2020-08-01 12:00:00,18.7,236.72,4198,25
2020-08-01 12:30:00,12.57,236.49,4074,26
2020-08-01 13:00:00,18.18,245.43,4013,27
2020-08-01 13:30:00,17.54,242.69,3984,28
2020-08-01 14:00:00,10.42,238.65,3958,29
2020-08-01 14:30:00,15.21,236.15,3992,30
2020-08-01 15:00:00,18.48,227.53,4030,31
2020-08-01 15:30:00,28.9,223.17,4144,32
2020-08-01 16:00:00,35.35,199.31,4348,33
2020-08-01 16:30:00,50.55,201.99,4617,34
2020-08-01 17:00:00,88.91,206.29,4995,35
2020-08-01 17:30:00,69.04,210.69,5431,36
2020-08-01 18:00:00,66.72,221.39,5945,37
2020-08-01 18:30:00,70.0,258.26,6277,38
2020-08-01 19:00:00,73.93,278.0,6275,39
2020-08-01 19:30:00,68.2,279.16,6135,40
2020-08-01 20:00:00,72.89,269.76,6011,41
2020-08-01 20:30:00,77.05,291.6,5871,42
2020-08-01 21:00:00,72.19,295.25,5736,43
2020-08-01 21:30:00,57.26,267.74,5635,44
2020-08-01 22:00:00,49.0,252.5,5493,45
2020-08-01 22:30:00,51.68,242.48,5332,46
2020-08-01 23:00:00,51.67,236.34,5201,47
2020-08-01 23:30:00,61.06,228.55,5267,48
2020-08-02 00:00:00,63.17,231.44,5262,1
2020-08-02 00:30:00,45.43,224.16,5068,2
2020-08-02 01:00:00,49.7,209.66,4883,3
2020-08-02 01:30:00,51.84,194.95,4746,4
2020-08-02 02:00:00,51.85,166.12,4548,5
2020-08-02 02:30:00,44.26,135.72,4383,6
2020-08-02 03:00:00,39.36,133.25,4265,7
2020-08-02 03:30:00,41.03,116.3,4190,8
2020-08-02 04:00:00,39.28,111.93,4142,9
2020-08-02 04:30:00,40.15,113.03,4121,10
2020-08-02 05:00:00,41.66,109.13,4115,11
2020-08-02 05:30:00,41.15,104.75,4147,12
2020-08-02 06:00:00,44.49,104.99,4207,13
2020-08-02 06:30:00,50.44,111.1,4324,14
2020-08-02 07:00:00,47.45,122.73,4456,15
2020-08-02 07:30:00,58.43,117.58,4497,16
2020-08-02 08:00:00,53.14,112.05,4656,17
2020-08-02 08:30:00,52.97,102.29,4763,18
2020-08-02 09:00:00,42.07,96.18,4738,19
2020-08-02 09:30:00,42.34,85.18,4659,20
2020-08-02 10:00:00,39.8,76.18,4494,21
2020-08-02 10:30:00,37.45,78.27,4349,22
2020-08-02 11:00:00,34.81,88.84,4138,23
2020-08-02 11:30:00,33.7,77.78,3960,24
2020-08-02 12:00:00,33.84,68.9,3844,25
2020-08-02 12:30:00,30.28,61.91,3787,26
2020-08-02 13:00:00,23.09,60.6,3749,27
2020-08-02 13:30:00,23.7,57.35,3774,28
2020-08-02 14:00:00,26.31,56.72,3780,29
2020-08-02 14:30:00,25.19,47.33,3849,30
2020-08-02 15:00:00,32.33,52.41,3920,31
2020-08-02 15:30:00,36.17,55.59,4106,32
2020-08-02 16:00:00,37.99,59.22,4300,33
2020-08-02 16:30:00,47.52,52.21,4558,34
2020-08-02 17:00:00,46.9,49.05,4923,35
2020-08-02 17:30:00,51.21,42.11,5381,36
2020-08-02 18:00:00,118.19,42.26,5908,37
2020-08-02 18:30:00,76.06,30.78,6230,38
2020-08-02 19:00:00,70.0,41.0,6223,39
2020-08-02 19:30:00,66.07,56.45,6087,40
2020-08-02 20:00:00,69.39,89.15,5993,41
2020-08-02 20:30:00,65.9,89.57,5846,42
2020-08-02 21:00:00,62.2,85.36,5721,43
2020-08-02 21:30:00,63.23,104.66,5570,44
2020-08-02 22:00:00,56.25,121.83,5404,45
2020-08-02 22:30:00,60.39,139.31,5203,46
2020-08-02 23:00:00,51.57,137.17,5032,47
2020-08-02 23:30:00,51.38,122.58,5107,48
2020-08-03 00:00:00,60.46,108.62,5133,1
2020-08-03 00:30:00,48.57,97.72,4984,2
2020-08-03 01:00:00,46.05,88.91,4831,3
2020-08-03 01:30:00,54.91,63.74,4690,4
2020-08-03 02:00:00,44.39,40.63,4532,5
2020-08-03 02:30:00,42.42,39.37,4394,6
2020-08-03 03:00:00,41.56,45.29,4301,7
2020-08-03 03:30:00,42.79,68.25,4252,8
2020-08-03 04:00:00,40.91,81.48,4212,9
2020-08-03 04:30:00,39.2,92.05,4219,10
2020-08-03 05:00:00,38.96,107.58,4276,11
2020-08-03 05:30:00,39.85,120.57,4450,12
2020-08-03 06:00:00,36.02,119.91,4672,13
2020-08-03 06:30:00,41.55,120.31,5091,14
2020-08-03 07:00:00,54.67,128.94,5536,15
2020-08-03 07:30:00,54.96,147.06,5905,16
2020-08-03 08:00:00,58.26,160.51,6258,17
2020-08-03 08:30:00,58.21,150.41,6462,18
2020-08-03 09:00:00,61.96,161.0,6502,19
2020-08-03 09:30:00,69.29,134.89,6282,20
2020-08-03 10:00:00,46.11,107.86,5968,21
2020-08-03 10:30:00,40.84,107.29,5607,22
2020-08-03 11:00:00,38.93,120.06,5387,23
2020-08-03 11:30:00,41.1,133.01,5312,24
2020-08-03 12:00:00,40.52,154.48,5172,25
2020-08-03 12:30:00,40.14,152.95,5093,26
2020-08-03 13:00:00,39.3,152.69,5050,27
2020-08-03 13:30:00,37.38,157.23,5056,28
2020-08-03 14:00:00,37.22,158.98,5073,29
2020-08-03 14:30:00,36.66,181.79,5152,30
2020-08-03 15:00:00,39.6,177.48,5268,31
2020-08-03 15:30:00,41.18,161.21,5394,32
2020-08-03 16:00:00,45.52,152.66,5620,33
2020-08-03 16:30:00,43.47,159.15,5865,34
2020-08-03 17:00:00,43.49,170.29,6165,35
2020-08-03 17:30:00,44.07,167.5,6514,36
2020-08-03 18:00:00,62.7,200.76,6865,37
2020-08-03 18:30:00,67.33,185.27,7041,38
2020-08-03 19:00:00,60.69,180.59,6972,39
2020-08-03 19:30:00,60.89,169.02,6811,40
2020-08-03 20:00:00,47.21,208.53,6626,41
2020-08-03 20:30:00,42.54,227.88,6413,42
2020-08-03 21:00:00,43.04,216.07,6252,43
2020-08-03 21:30:00,52.6,214.85,6088,44
2020-08-03 22:00:00,49.62,215.0,5863,45
2020-08-03 22:30:00,51.13,222.98,5577,46
2020-08-03 23:00:00,39.86,227.17,5381,47
2020-08-03 23:30:00,41.04,255.43,5453,48
2020-08-04 00:00:00,42.68,281.53,5439,1
2020-08-04 00:30:00,41.45,276.51,5287,2
2020-08-04 01:00:00,36.62,271.38,5097,3
2020-08-04 01:30:00,35.0,280.49,4980,4
2020-08-04 02:00:00,34.25,307.11,4825,5
2020-08-04 02:30:00,29.51,315.6,4672,6
2020-08-04 03:00:00,23.27,307.15,4576,7
2020-08-04 03:30:00,22.31,300.93,4524,8
2020-08-04 04:00:00,18.41,284.18,4519,9
2020-08-04 04:30:00,23.06,300.46,4553,10
2020-08-04 05:00:00,24.24,294.6,4596,11
2020-08-04 05:30:00,31.75,316.1,4755,12
2020-08-04 06:00:00,32.36,288.71,4978,13
2020-08-04 06:30:00,39.5,257.88,5389,14
2020-08-04 07:00:00,46.31,279.7,5845,15
2020-08-04 07:30:00,41.75,315.54,6151,16
2020-08-04 08:00:00,44.81,339.83,6555,17
2020-08-04 08:30:00,48.6,339.3,6829,18
2020-08-04 09:00:00,62.93,335.68,6960,19
2020-08-04 09:30:00,43.05,333.2,6964,20
2020-08-04 10:00:00,40.17,319.36,6695,21
2020-08-04 10:30:00,38.14,330.55,6502,22
2020-08-04 11:00:00,40.07,369.7,6539,23
2020-08-04 11:30:00,117.34,370.2,6648,24
2020-08-04 12:00:00,40.32,363.98,6682,25
2020-08-04 12:30:00,138.03,347.55,6873,26
2020-08-04 13:00:00,68.47,333.43,6621,27
2020-08-04 13:30:00,28.19,330.97,6410,28
2020-08-04 14:00:00,16.69,334.73,6231,29
2020-08-04 14:30:00,16.58,364.02,6193,30
2020-08-04 15:00:00,30.74,371.86,6335,31
2020-08-04 15:30:00,40.69,362.77,6479,32
2020-08-04 16:00:00,39.84,342.66,6591,33
2020-08-04 16:30:00,61.07,337.29,6773,34
2020-08-04 17:00:00,39.66,340.3,7051,35
2020-08-04 17:30:00,57.08,335.61,7374,36
2020-08-04 18:00:00,63.46,310.39,7702,37
2020-08-04 18:30:00,143.78,321.7,7844,38
2020-08-04 19:00:00,67.64,295.81,7768,39
2020-08-04 19:30:00,60.89,349.64,7613,40
2020-08-04 20:00:00,53.66,313.6,7433,41
2020-08-04 20:30:00,52.03,355.82,7200,42
2020-08-04 21:00:00,44.0,336.18,6950,43
2020-08-04 21:30:00,45.71,309.66,6715,44
2020-08-04 22:00:00,45.23,283.14,6401,45
2020-08-04 22:30:00,46.46,290.51,6063,46
2020-08-04 23:00:00,40.64,307.45,5810,47
2020-08-04 23:30:00,49.93,327.38,5842,48
2020-08-05 00:00:00,47.59,328.53,5789,1
2020-08-05 00:30:00,41.62,309.58,5598,2
2020-08-05 01:00:00,38.75,325.77,5430,3
2020-08-05 01:30:00,35.06,302.25,5276,4
2020-08-05 02:00:00,32.24,309.09,5095,5
2020-08-05 02:30:00,28.52,319.21,4937,6
2020-08-05 03:00:00,17.86,314.33,4804,7
2020-08-05 03:30:00,11.99,316.78,4724,8
2020-08-05 04:00:00,8.42,292.25,4663,9
2020-08-05 04:30:00,15.12,314.21,4709,10
2020-08-05 05:00:00,22.04,326.6,4722,11
2020-08-05 05:30:00,33.22,343.11,4884,12
2020-08-05 06:00:00,35.19,315.91,5098,13
2020-08-05 06:30:00,60.28,286.91,5484,14
2020-08-05 07:00:00,63.67,291.03,5933,15
2020-08-05 07:30:00,54.0,286.14,6285,16
2020-08-05 08:00:00,54.95,246.46,6703,17
2020-08-05 08:30:00,72.07,223.28,6970,18
2020-08-05 09:00:00,91.72,214.03,6983,19
2020-08-05 09:30:00,67.87,185.36,6928,20
2020-08-05 10:00:00,66.95,180.23,6677,21
2020-08-05 10:30:00,53.4,185.37,6406,22
2020-08-05 11:00:00,48.42,197.69,6183,23
2020-08-05 11:30:00,30.9,208.06,6029,24
2020-08-05 12:00:00,35.77,195.4,6098,25
2020-08-05 12:30:00,35.92,211.95,6131,26
2020-08-05 13:00:00,37.72,198.94,6172,27
2020-08-05 13:30:00,39.0,162.16,6212,28
2020-08-05 14:00:00,34.14,206.0,6046,29
2020-08-05 14:30:00,39.03,123.05,6025,30
2020-08-05 15:00:00,75.33,145.75,6098,31
2020-08-05 15:30:00,67.51,155.79,6071,32
2020-08-05 16:00:00,121.44,168.88,6167,33
2020-08-05 16:30:00,83.91,139.38,6376,34
2020-08-05 17:00:00,96.33,152.97,6660,35
2020-08-05 17:30:00,67.71,120.52,7052,36
2020-08-05 18:00:00,99.72,110.08,7440,37
2020-08-05 18:30:00,112.37,89.62,7546,38
2020-08-05 19:00:00,85.47,103.31,7493,39
2020-08-05 19:30:00,53.06,91.81,7348,40
2020-08-05 20:00:00,48.31,94.63,7217,41
2020-08-05 20:30:00,57.83,113.73,7025,42
2020-08-05 21:00:00,50.59,112.55,6802,43
2020-08-05 21:30:00,50.96,118.25,6552,44
2020-08-05 22:00:00,53.89,106.06,6321,45
2020-08-05 22:30:00,57.58,99.69,5998,46
2020-08-05 23:00:00,45.02,96.99,5754,47
2020-08-05 23:30:00,49.92,115.85,5796,48
2020-08-06 00:00:00,72.6,105.91,5761,1
2020-08-06 00:30:00,111.21,81.05,5559,2
2020-08-06 01:00:00,98.84,77.6,5386,3
2020-08-06 01:30:00,88.59,66.74,5218,4
2020-08-06 02:00:00,161.93,66.64,5025,5
2020-08-06 02:30:00,42.89,56.01,4855,6
2020-08-06 03:00:00,40.07,65.02,4722,7
2020-08-06 03:30:00,39.44,78.84,4667,8
2020-08-06 04:00:00,39.57,77.22,4610,9
2020-08-06 04:30:00,39.71,76.32,4649,10
2020-08-06 05:00:00,41.21,77.56,4704,11
2020-08-06 05:30:00,40.9,89.98,4863,12
2020-08-06 06:00:00,59.84,80.61,5113,13
2020-08-06 06:30:00,51.97,74.04,5483,14
2020-08-06 07:00:00,64.76,69.06,5927,15
2020-08-06 07:30:00,51.29,51.9,6258,16
2020-08-06 08:00:00,63.94,45.49,6659,17
2020-08-06 08:30:00,65.73,44.44,6945,18
2020-08-06 09:00:00,73.96,48.79,7049,19
2020-08-06 09:30:00,56.72,43.03,6934,20
2020-08-06 10:00:00,45.41,45.35,6662,21
2020-08-06 10:30:00,57.74,37.04,6411,22
2020-08-06 11:00:00,73.38,33.03,6248,23
2020-08-06 11:30:00,61.4,43.02,6174,24
2020-08-06 12:00:00,97.31,46.38,6082,25
2020-08-06 12:30:00,70.62,46.43,5997,26
2020-08-06 13:00:00,67.22,59.25,5919,27
2020-08-06 13:30:00,62.5,65.39,5887,28
2020-08-06 14:00:00,70.94,71.56,5925,29
2020-08-06 14:30:00,68.79,74.87,5899,30
2020-08-06 15:00:00,62.79,69.92,5900,31
2020-08-06 15:30:00,73.31,78.66,5954,32
2020-08-06 16:00:00,88.26,85.81,6092,33
2020-08-06 16:30:00,112.74,97.58,6253,34
2020-08-06 17:00:00,54.81,137.09,6556,35
2020-08-06 17:30:00,59.34,159.06,6877,36
2020-08-06 18:00:00,133.33,158.24,7304,37
2020-08-06 18:30:00,125.66,130.9,7493,38
2020-08-06 19:00:00,83.69,157.6,7412,39
2020-08-06 19:30:00,69.34,200.75,7205,40
2020-08-06 20:00:00,60.96,192.36,7040,41
2020-08-06 20:30:00,52.72,185.58,6835,42
2020-08-06 21:00:00,46.13,223.84,6654,43
2020-08-06 21:30:00,50.35,260.55,6434,44
2020-08-06 22:00:00,48.36,258.63,6243,45
2020-08-06 22:30:00,48.91,267.96,5924,46
2020-08-06 23:00:00,60.78,264.31,5718,47
2020-08-06 23:30:00,79.54,257.75,5774,48
2020-08-07 00:00:00,80.72,255.13,5744,1
2020-08-07 00:30:00,68.27,242.42,5581,2
2020-08-07 01:00:00,50.82,225.04,5468,3
2020-08-07 01:30:00,43.91,240.78,5267,4
2020-08-07 02:00:00,34.89,232.8,5075,5
2020-08-07 02:30:00,34.1,236.54,4951,6
2020-08-07 03:00:00,30.15,234.09,4813,7
2020-08-07 03:30:00,28.39,226.59,4735,8
2020-08-07 04:00:00,26.54,219.77,4709,9
2020-08-07 04:30:00,26.2,258.97,4728,10
2020-08-07 05:00:00,28.91,285.23,4776,11
2020-08-07 05:30:00,32.99,287.38,4949,12
2020-08-07 06:00:00,32.04,284.71,5154,13
2020-08-07 06:30:00,38.47,278.21,5509,14
2020-08-07 07:00:00,45.62,283.04,5872,15
2020-08-07 07:30:00,49.74,299.3,6200,16
2020-08-07 08:00:00,90.14,307.1,6617,17
2020-08-07 08:30:00,166.7,315.68,6947,18
2020-08-07 09:00:00,103.67,327.97,7174,19
2020-08-07 09:30:00,143.9,326.56,7262,20
2020-08-07 10:00:00,156.05,327.89,7272,21
2020-08-07 10:30:00,91.61,334.5,7221,22
2020-08-07 11:00:00,74.52,340.28,7239,23
2020-08-07 11:30:00,76.68,346.95,7213,24
2020-08-07 12:00:00,70.0,332.57,7139,25
2020-08-07 12:30:00,68.48,338.62,7056,26
2020-08-07 13:00:00,72.58,331.37,7030,27
2020-08-07 13:30:00,63.54,337.2,7014,28
2020-08-07 14:00:00,53.85,345.42,6971,29
2020-08-07 14:30:00,66.93,357.26,7007,30
2020-08-07 15:00:00,64.93,343.1,7028,31
2020-08-07 15:30:00,48.64,302.99,6979,32
2020-08-07 16:00:00,50.27,280.25,7038,33
2020-08-07 16:30:00,58.34,296.17,7063,34
2020-08-07 17:00:00,46.33,325.02,7190,35
2020-08-07 17:30:00,41.13,319.37,7340,36
2020-08-07 18:00:00,41.75,321.26,7529,37
2020-08-07 18:30:00,44.0,317.31,7538,38
2020-08-07 19:00:00,41.63,337.02,7412,39
2020-08-07 19:30:00,40.55,357.87,7166,40
2020-08-07 20:00:00,40.53,388.57,6951,41
2020-08-07 20:30:00,48.31,401.06,6782,42
2020-08-07 21:00:00,43.14,413.87,6549,43
2020-08-07 21:30:00,43.76,417.03,6389,44
2020-08-07 22:00:00,43.53,420.5,6174,45
2020-08-07 22:30:00,46.12,418.66,5955,46
2020-08-07 23:00:00,41.07,418.86,5762,47
2020-08-07 23:30:00,44.22,422.94,5794,48
2020-08-08 00:00:00,46.28,422.74,5738,1
2020-08-08 00:30:00,42.32,412.87,5540,2
2020-08-08 01:00:00,42.34,415.6,5315,3
2020-08-08 01:30:00,40.45,406.91,5142,4
2020-08-08 02:00:00,37.65,406.82,4917,5
2020-08-08 02:30:00,37.07,394.86,4734,6
2020-08-08 03:00:00,33.84,373.76,4631,7
2020-08-08 03:30:00,34.12,345.82,4533,8
2020-08-08 04:00:00,31.97,334.35,4457,9
2020-08-08 04:30:00,30.74,339.44,4422,10
2020-08-08 05:00:00,31.62,336.95,4417,11
2020-08-08 05:30:00,34.42,326.35,4451,12
2020-08-08 06:00:00,34.33,334.67,4516,13
2020-08-08 06:30:00,34.62,332.21,4649,14
2020-08-08 07:00:00,38.64,335.18,4774,15
2020-08-08 07:30:00,43.46,333.35,4896,16
2020-08-08 08:00:00,55.17,328.55,5094,17
2020-08-08 08:30:00,68.91,329.18,5341,18
2020-08-08 09:00:00,55.48,325.17,5519,19
2020-08-08 09:30:00,100.5,318.53,5658,20
2020-08-08 10:00:00,59.97,304.33,5707,21
2020-08-08 10:30:00,78.05,281.17,5759,22
2020-08-08 11:00:00,50.63,274.19,5687,23
2020-08-08 11:30:00,52.85,270.17,5637,24
2020-08-08 12:00:00,53.77,262.72,5608,25
2020-08-08 12:30:00,57.22,246.74,5527,26
2020-08-08 13:00:00,50.93,253.95,5466,27
2020-08-08 13:30:00,45.53,261.69,5351,28
2020-08-08 14:00:00,45.63,266.23,5279,29
2020-08-08 14:30:00,44.26,265.75,5170,30
2020-08-08 15:00:00,43.42,276.05,5125,31
2020-08-08 15:30:00,41.37,256.11,5137,32
2020-08-08 16:00:00,49.02,234.25,5300,33
2020-08-08 16:30:00,48.66,225.2,5444,34
2020-08-08 17:00:00,47.85,210.61,5715,35
2020-08-08 17:30:00,50.5,210.32,6030,36
2020-08-08 18:00:00,67.97,233.99,6374,37
